"filename", "language", "MS SQL", "JSON with Comments", "HTML", "JSON", "JavaScript", "Python", "TypeScript", "Markdown", "PostCSS", "pip requirements", "C++", "BibTeX", "XML", "Java", "Log", "LaTeX", "Batch", "PowerShell", "C", "CMake", "CMake Cache", "YAML", "Makefile", "Docker", "comment", "blank", "total"
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\include\CLI_parser.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\include\counter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\include\filter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 37
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\src\CLI_parser.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 105
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\src\counter.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 108
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\src\filter.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 72
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\src\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\innerFolder\run.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\innerFolder\test.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\innerFolder\test.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\innerFolder\test.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\innerFolder\test.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\innerFolder\test.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\innerFolder\test.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\test.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\test.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\test.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\test.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\test.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\test\test.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\CCpp\projects\CodeLinesCounter\todo.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\Code Files\vscode\CCpp\projects\DirectoryFromText\CLI_version.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32, 204
"d:\Code Files\vscode\CCpp\projects\DirectoryFromText\hardcode_version.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 34, 206
"d:\Code Files\vscode\CCpp\projects\cpp-emain\sender.py", "Python", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 42
"d:\Code Files\vscode\Docker\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3
"d:\Code Files\vscode\Docker\node.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\Drafts\CCppOutput\test.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\Drafts\CCppOutput\test.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\Drafts\CCppOutput\test.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\Drafts\CCppOutput\test.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\Drafts\CCppOutput\test.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\Drafts\CCppOutput\test.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\Drafts\CLIScripts\clean_vscode_cache.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 4, 5, 33
"d:\Code Files\vscode\Drafts\CLIScripts\curDialog.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 11, 6, 67
"d:\Code Files\vscode\Drafts\CLIScripts\lastCommand.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 5, 4, 28
"d:\Code Files\vscode\Drafts\CLIScripts\lastCommandLog.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 6, 5, 32
"d:\Code Files\vscode\Drafts\CLIScripts\learnBatch.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5
"d:\Code Files\vscode\Drafts\CLIScripts\openFile.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 12, 5, 40
"d:\Code Files\vscode\Drafts\CLIScripts\reBuildDesktopIcons.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\Code Files\vscode\Drafts\CLIScripts\recordALL.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 14, 4, 44
"d:\Code Files\vscode\Drafts\inputFile.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 56
"d:\Code Files\vscode\Drafts\outputFile.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 53
"d:\Code Files\vscode\Drafts\temp.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 1336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1336
"d:\Code Files\vscode\Drafts\terminalLog\allRecords.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code Files\vscode\Drafts\terminalLog\powershellLog_20250406_182527.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"d:\Code Files\vscode\Drafts\terminalLog\powershellLog_20250406_183002.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 75
"d:\Code Files\vscode\HTML\Learning\GreedySnake.html", "HTML", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 132
"d:\Code Files\vscode\HTML\Learning\LearnHTMLRunoob.html", "HTML", 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 18, 349
"d:\Code Files\vscode\HTML\Learning\chicks.html", "HTML", 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 280
"d:\Code Files\vscode\HTML\Learning\test.html", "HTML", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 711, 12, 735
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\LoginRegPage.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 370
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\LoginRegPage.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\LoginRegPage.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 77
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\components\MainLayout.html", "HTML", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 39
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\components\Sidebar.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\components\Sidebar.html", "HTML", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\imgs\Logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\items.html", "HTML", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\analysis.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\architecture.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\crops.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\dashboard.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\devices.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\irrigation.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\logs.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\overview.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\settings.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\users.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\pages\weather.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\privacy.html", "HTML", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56
"d:\Code Files\vscode\HTML\Projects\IntelligentIrrigationSystem\settings.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\Code Files\vscode\HTML\Projects\LoginRegPage\.continue\docs\new-doc.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"d:\Code Files\vscode\HTML\Projects\LoginRegPage\LoginRegPage.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 233
"d:\Code Files\vscode\HTML\Projects\LoginRegPage\LoginRegPage.html", "HTML", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 91
"d:\Code Files\vscode\HTML\Projects\LoginRegPage\LoginRegPage.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code Files\vscode\HTML\src\html\mercur.html", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\Code Files\vscode\HTML\src\html\sun.html", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\Code Files\vscode\HTML\src\html\venus.html", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\Code Files\vscode\Latex\Ali-loner.github.io-master\The LaTeX testfile for vscode\The testfile for vscode.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 575
"d:\Code Files\vscode\Latex\Ali-loner.github.io-master\The LaTeX testfile for vscode\The testfile for vscode.tex", "LaTeX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 47
"d:\Code Files\vscode\Latex\Ali-loner.github.io-master\The LaTeX testfile for vscode\books.bib", "BibTeX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"d:\Code Files\vscode\java\.idea\checkstyle-idea.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"d:\Code Files\vscode\java\.idea\material_theme_project_new.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"d:\Code Files\vscode\java\.idea\vcs.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"d:\Code Files\vscode\java\.idea\workspace.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48
"d:\Code Files\vscode\java\primary_learn\.idea\workspace.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55
"d:\Code Files\vscode\java\primary_learn\src\ExamOriented.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"d:\Code Files\vscode\java\primary_learn\src\ExamOrientedTest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 84
"d:\Code Files\vscode\java\primary_learn\src\Main.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 47, 428
"d:\Code Files\vscode\java\primary_learn\test.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\Code Files\vscode\python\Alien_invasion\.idea\alien_invasion.iml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"d:\Code Files\vscode\python\Alien_invasion\.idea\inspectionProfiles\profiles_settings.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"d:\Code Files\vscode\python\Alien_invasion\.idea\misc.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"d:\Code Files\vscode\python\Alien_invasion\.idea\modules.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"d:\Code Files\vscode\python\Alien_invasion\alien.py", "Python", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 33
"d:\Code Files\vscode\python\Alien_invasion\alien_invasion.py", "Python", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 55
"d:\Code Files\vscode\python\Alien_invasion\bullet.py", "Python", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 29
"d:\Code Files\vscode\python\Alien_invasion\button.py", "Python", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 41
"d:\Code Files\vscode\python\Alien_invasion\game_functions.py", "Python", 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 231
"d:\Code Files\vscode\python\Alien_invasion\game_stats.py", "Python", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"d:\Code Files\vscode\python\Alien_invasion\practice\rain_drop.py", "Python", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 48
"d:\Code Files\vscode\python\Alien_invasion\scoreboard.py", "Python", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 42
